siteId,gaiaId,regionName,propertyId,hotelName,hotelDesc,rating,address,imageURL
300000037,89,Japan,18554181,JR KYUSHU HOTEL Blossom Naha,"Located 4.1 mi (6.6 km) from the airport, JR KYUSHU HOTEL Blossom Naha puts you 0.1 mi (0.1 km) from Kokusai Dori and 0.6 mi (0.9 km) from Tomari Port. You'll have free perks like WiFi and wired Internet. This upscale hotel is also 2.3 mi (3.8 km) from Shurijo Castle. Fellow travelers like that it's just a short walk to public transportation: Miebashi Station is 5 minutes away and Makishi Station is 9 minutes. ",9.2/10 Wonderful,"2-16-1 Makishi, Naha, Okinawa, 900-0013",https://images.trvl-media.com/lodging/19000000/18560000/18554200/18554181/1b3eec71.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,44762017,Onyado Nono Kyotoshichijo Natural Hot Springs,"Onyado Nono Kyotoshichijo Natural Hot Springs puts you just a 5-minute drive from Kiyomizu Temple and Nishiki Market. Guests can grab a bite to eat at the restaurant, and the sauna makes for a relaxing end to the day. Also, Kawaramachi Street and Nijō Castle are just a 5-minute drive away. Fellow travelers say great things about the comfortable beds and overall property condition. The property is just a short walk to public transportation: Gojo Station is 10 minutes away.   ",9.4/10 Exceptional,"491 Zaimokucho, Shimogyo, Kyoto, Kyoto, 600-8146",https://images.trvl-media.com/lodging/45000000/44770000/44762100/44762017/f13c5c94.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,16506,Okinawa NaHaNa Hotel & Spa,"Located 3.3 mi (5.3 km) from the airport, Okinawa NaHaNa Hotel & Spa puts you 0.3 mi (0.4 km) from Kokusai Dori and 0.9 mi (1.5 km) from Tomari Port. Guests can be pampered with spa services at the spa and grab a bite to eat at the restaurant. This upscale hotel is also 3.3 mi (5.2 km) from Shurijo Castle. Fellow travelers like that it's just a short walk to public transportation: Asahibashi Station is 4 minutes away and Kenchomae Station is 5 minutes. ",8.8/10 Excellent,"1-5 Kume 2 Chome, Naha, Okinawa-ken, 900-0033",https://images.trvl-media.com/lodging/1000000/20000/16600/16506/82566fe1.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,8375,Naha Tokyu REI Hotel,"Located 3.1 mi (4.9 km) from the airport, Naha Tokyu REI Hotel puts you 0.2 mi (0.4 km) from Kokusai Dori and 1.4 mi (2.2 km) from Tomari Port. You'll have free perks like WiFi and wired Internet. Also, this hotel is 3.7 mi (6 km) from Shurijo Castle. Fellow travelers like that it's just a short walk to public transportation: Asahibashi Station is 5 minutes away and Tsubogawa Station is 6 minutes. ",8.6/10 Excellent,"116-37 Asahimachi, Naha, Okinawa-ken, 900-0029",https://images.trvl-media.com/lodging/1000000/10000/8400/8375/cecc6990.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,2473847,Loisir Hotel Naha,"Located 3.4 mi (5.5 km) from the airport, Loisir Hotel Naha puts you 0.8 mi (1.2 km) from Kokusai Dori and 1.5 mi (2.3 km) from Tomari Port. You can splash around at the indoor pool, visit one of the 2 restaurants for a bite to eat, or unwind with a drink at the bar/lounge. Other features include a 24-hour fitness center, a spa tub, and a seasonal outdoor pool. Fellow travelers like the overall property condition and breakfast.   ",8.2/10 Very Good,"3-2-1 Nishi, Naha, Okinawa-ken, 900-0036",https://images.trvl-media.com/lodging/3000000/2480000/2473900/2473847/805bef2d.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,16055751,"Crowne Plaza Resort Appi Kogen, an IHG Hotel","Putting you 0.8 mi (1.3 km) from Appi Kogen Ski Resort, Crowne Plaza Resort Appi Kogen, an IHG Hotel has ski-in/ski-out access, allowing you more time for snowboarding, cross-country skiing, and snow tubing. Guests can grab a bite to eat at one of the 5 restaurants, then indulge in massages, body wraps, or facials. Other highlights include 15 outdoor tennis courts, an indoor pool, and a bar/lounge. Ski storage, rentals, and lessons are also available. Fellow travelers like the overall property condition.  ",8.0/10 Very Good,"Appikogen, Hachimantai, Iwate, 028-7396",https://images.trvl-media.com/lodging/17000000/16060000/16055800/16055751/ecd29665.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,19296946,Onyado Nono Nara Natural Hot Spring,"Onyado Nono Nara Natural Hot Spring puts you 0.5 mi (0.9 km) from Nara Park. Guests can grab a bite to eat at the restaurant, and the sauna makes for a relaxing end to the day.   ",9.2/10 Wonderful,"Omiyacho 1-6, Nara, Nara, 630-8115",https://images.trvl-media.com/lodging/20000000/19300000/19297000/19296946/498ecc21.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,18673208,Hotel AQUA CITTA Naha,"Located 3.9 mi (6.3 km) from the airport, Hotel AQUA CITTA Naha features a rooftop terrace and puts you just a 5-minute drive from Kokusai Dori. You can splash around at the outdoor pool, grab a bite to eat at the restaurant, or unwind with a drink at the bar/lounge. Other features include a poolside bar and a terrace. The pool and helpful staff get good marks from fellow travelers. The property is just a short walk to public transportation: Miebashi Station is 6 minutes and Kenchomae Station is 13 minutes.   ",8.8/10 Excellent,"Maejima 3-2-20, Naha, 900-0016",https://images.trvl-media.com/lodging/19000000/18680000/18673300/18673208/d13f240c.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,15215,Keio Plaza Hotel Tokyo,"Putting you just a 5-minute drive from Shinjuku Gyoen National Garden and Meiji Jingu Shrine, Keio Plaza Hotel Tokyo offers an airport shuttle at scheduled times for JPY 1250 per person. Guests can visit the fitness center for a workout or grab a bite to eat at スーパーブッフェ　グラスコート, one of 10 restaurants, which serves Fusion cuisine and is open for breakfast, lunch, and dinner. This luxurious hotel is also within a short drive of Tokyo Imperial Palace and Tokyo Dome. Fellow travelers like that it's just a short walk to public transportation: Tochomae Station is 3 minutes away and Shinsen-Shinjuku Station is 7 minutes. ",8.8/10 Excellent,"2-2-1 Nishi-Shinjuku, Shinjuku-Ku, Tokyo, Tokyo-to, 160-8330",https://images.trvl-media.com/lodging/1000000/20000/15300/15215/ad116c7f.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,78647457,APA HOTELï¼†RESORTã€ˆOSAKA UMEDA EKI TOWERã€‰,"APA HOTEL＆RESORT〈OSAKA UMEDA EKI TOWER〉 puts you just a 5-minute drive from Dotonbori and Orix Theater. Guests will have free perks like WiFi and wired Internet. Also, Nipponbashi and Kuromon Ichiba Market are just a 5-minute drive away. Fellow travelers like that it's just a short walk to public transportation: Umeda Station (Hanshin) is 8 minutes away and Nishi-Umieda Station is 9 minutes. ",8.6/10 Excellent,"2-8-32 Sonezaki, Kita-ku, Osaka, Osaka, 530-0057",https://images.trvl-media.com/lodging/79000000/78650000/78647500/78647457/a3811a99.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,4825322,Vessel Hotel Campana Okinawa,"When you stay at Vessel Hotel Campana Okinawa, you'll be within a 10-minute drive of American Village and Kadena Air Base. Guests can splash around at the seasonal outdoor pool or grab a bite to eat at the restaurant. This upscale hotel is also 2.3 mi (3.6 km) from Camp Foster and 2.4 mi (3.9 km) from Okinawa Arena. The helpful staff and overall property condition get good marks from fellow travelers.   ",9.0/10 Wonderful,"9-22 Mihama, Chatan Cho, Nakagami-gun, Chatan, Okinawa-ken, 9040115",https://images.trvl-media.com/lodging/5000000/4830000/4825400/4825322/becb8e87.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,4950912,Almont Hotel Naha Omoromachi,"Almont Hotel Naha Omoromachi puts you 0.7 mi (1.1 km) from Kokusai Dori and 1.1 mi (1.7 km) from Tomari Port. Guests can indulge in massages, and はなもみ serves breakfast. Also, this hotel is 1.9 mi (3.1 km) from Shurijo Castle and 5.9 mi (9.6 km) from University of the Ryukyus. Fellow travelers like the breakfast. The property is just a short walk to public transportation: Omoromachi Station is 8 minutes and Furujima Station is 13 minutes.   ",8.6/10 Excellent,"4-3-8 Omoromachi, Naha, Okinawa-ken, 900-0006",https://images.trvl-media.com/lodging/5000000/4960000/4951000/4950912/4199ebf4.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,44256741,Hotel SANSUI Naha,"Located 3.1 mi (5 km) from the airport, Hotel SANSUI Naha features a rooftop terrace and puts you just a 5-minute drive from Kokusai Dori. After splashing around at one of the 2 outdoor pools, guests can grab a bite to eat at the restaurant. Also, this hotel is 1 mi (1.7 km) from Tomari Port and 3.7 mi (5.9 km) from Shurijo Castle. Fellow travelers say good things about the helpful staff and overall property condition.   ",8.4/10 Very Good,"2-25-1 Tsuji, Naha, Okinawa, 900-0037",https://images.trvl-media.com/lodging/45000000/44260000/44256800/44256741/08b0c8a1.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,89,Japan,45007734,Lequ Okinawa Chatan Spa & Resort,"When you stay at Lequ Okinawa Chatan Spa & Resort, you'll be within a 10-minute drive of American Village and Kadena Air Base. Guests can be pampered with Thai massages at the spa and grab a bite to eat at the restaurant. A poolside bar, a fitness center, and a sauna are other highlights at this upscale hotel. The pool and helpful staff get good marks from fellow travelers.   ",9.2/10 Wonderful,"34-2 Mihama, Chatan, Okinawa, 904-0115",https://images.trvl-media.com/lodging/46000000/45010000/45007800/45007734/e2532562.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",27473943,The Royal Park Hotel Hiroshima RiverSide,"The Royal Park Hotel Hiroshima RiverSide puts you 1.3 mi (2 km) from Atomic Bomb Dome. Guests looking for a bite to eat can check out The Riverside Café, which serves breakfast and lunch. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Jogakuin-mae Station is 7 minutes and Shukkeien-mae Station is 7 minutes.   ",9.0/10 Wonderful,"7-14 Kaminobori-cho, Naka-ku, Hiroshima, Hiroshima, 730-0014",https://images.trvl-media.com/lodging/28000000/27480000/27474000/27473943/1509e7d6.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",20216065,Candeo Hotels Hiroshima Hatchobori,"Candeo Hotels Hiroshima Hatchobori puts you 0.7 mi (1.2 km) from Atomic Bomb Dome. Guests can be pampered with massages at the spa and grab a bite to eat at the restaurant. Other features include a spa tub, a sauna, and a steam room. The location and walkable location get great marks from fellow travelers. The property is just a short walk to public transportation: Hatchobori Station is steps away and Ebisu-cho Station is 4 minutes.   ",8.8/10 Excellent,"14-1 Hatchobori, Naka-ku, Hiroshima, Hiroshima, 730-0013",https://images.trvl-media.com/lodging/21000000/20220000/20216100/20216065/5451ce57.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",15139280,APA Hotel Hiroshima Station Ohashi,APA Hotel Hiroshima Station Ohashi puts you 1.3 mi (2.1 km) from Atomic Bomb Dome. The helpful staff and overall property condition get good marks from fellow travelers. Public transportation is just a short walk: Matoba-cho Station is 5 minutes and Inari-machi Station is 5 minutes.   ,8.6/10 Excellent,"2-26, Kyobashicho, Minami-ku, Hiroshima, Hiroshima, 732-0828",https://images.trvl-media.com/lodging/16000000/15140000/15139300/15139280/39c85266.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",6243847,Hiroshima Washington Hotel,Hiroshima Washington Hotel puts you 0.7 mi (1.1 km) from Atomic Bomb Dome. You'll have free perks like WiFi and wired Internet. Fellow travelers say great things about the nice bathrooms and nearby shopping. Public transportation is just a short walk: Hatchobori Station is 4 minutes and Ebisu-cho Station is 4 minutes.   ,8.8/10 Excellent,"2-10 Shintenchi Nakaku, Hiroshima, Hiroshima-ken, 730-0034",https://images.trvl-media.com/lodging/7000000/6250000/6243900/6243847/70acac16.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",68637975,HOTEL MYSTAYS Hiroshima Peace Park,"HOTEL MYSTAYS Hiroshima Peace Park puts you 0.4 mi (0.7 km) from Atomic Bomb Dome. For a bite to eat, guests can check out 瀬戸内ダイニング オストラス, one of 2 restaurants, which serves breakfast. Fellow travelers say good things about the breakfast and location. The property is just a short walk to public transportation: Chuden-mae Station is 3 minutes and Fukuro-machi Station is 4 minutes.   ",8.2/10 Very Good,"3-3-1 Otemachi, Naka, Hiroshima, Hiroshima, 730-0051",https://images.trvl-media.com/lodging/69000000/68640000/68638000/68637975/6fa653d4.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",27473943,The Royal Park Hotel Hiroshima RiverSide,"The Royal Park Hotel Hiroshima RiverSide puts you 1.3 mi (2 km) from Atomic Bomb Dome. Guests looking for a bite to eat can check out The Riverside Café, which serves breakfast and lunch. Fellow travelers say great things about the helpful staff and location. The property is just a short walk to public transportation: Jogakuin-mae Station is 7 minutes and Shukkeien-mae Station is 7 minutes.   ",9.0/10 Wonderful,"7-14 Kaminobori-cho, Naka-ku, Hiroshima, Hiroshima, 730-0014",https://images.trvl-media.com/lodging/28000000/27480000/27474000/27473943/6a9e4c99.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",75030621,Hilton Hiroshima,"Hilton Hiroshima puts you 1.1 mi (1.8 km) from Atomic Bomb Dome. Guests can be pampered with spa services at the spa and grab a bite to eat at one of the 2 restaurants. Other highlights at this upscale hotel include an indoor pool, a bar/lounge, and a 24-hour fitness center. Fellow travelers love the helpful staff. The property is just a short walk to public transportation: Takanobashi Station is 11 minutes and Chuden-mae Station is 11 minutes.   ",9.2/10 Wonderful,"Fujimicho 11-12, Naka-ku, Hiroshima, Hiroshima, 730-0043",https://images.trvl-media.com/lodging/76000000/75040000/75030700/75030621/93e400ae.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",3785625,Mitsui Garden Hotel Hiroshima,"Mitsui Garden Hotel Hiroshima puts you 0.6 mi (1 km) from Atomic Bomb Dome. Guests looking for a bite to eat can check out RESTAURANT CONFRERE, which serves breakfast and lunch. Fellow travelers say great things about the helpful staff and location. Public transportation is just a short walk: Fukuro-machi Station is 5 minutes and Chuden-mae Station is 7 minutes.   ",8.6/10 Excellent,"9-12 NakaMachi Naka-Ku, Hiroshima, Hiroshima-ken, 730-0037",https://images.trvl-media.com/lodging/4000000/3790000/3785700/3785625/7049e525.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",3907292,APA Hotel Hiroshima-Ekimae,"APA Hotel Hiroshima-Ekimae puts you 1.4 mi (2.2 km) from Atomic Bomb Dome. Guests can indulge in massages, and モーニングファーム＋（プラス） serves breakfast, lunch, and dinner. Public transportation is just a short walk: Matoba-cho Station is 6 minutes and Inari-machi Station is 8 minutes.   ",7.2/10 Good,"10-11,Matsubara-cho,Minami-ku, Hiroshima-city, Hiroshima, Hiroshima-ken, 732-0822",https://images.trvl-media.com/lodging/4000000/3910000/3907300/3907292/fab00d5a.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",178455,Hiroshima Tokyu REI Hotel,Hiroshima Tokyu REI Hotel puts you 0.8 mi (1.3 km) from Atomic Bomb Dome. Free perks include WiFi and wired Internet. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Hatchobori Station is 8 minutes and Ebisu-cho Station is 8 minutes.   ,8.6/10 Excellent,"10-1 Mikawa-cho Naka-ku, Hiroshima, Hiroshima-ken, 730-0029",https://images.trvl-media.com/lodging/1000000/180000/178500/178455/0ff6e5d8.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",35237542,Nest Hotel Hiroshima Hatchobori,Nest Hotel Hiroshima Hatchobori puts you 0.8 mi (1.3 km) from Atomic Bomb Dome. Fellow travelers say good things about the helpful staff and overall property condition. The property is just a short walk to public transportation: Ebisu-cho Station is steps away and Hatchobori Station is 2 minutes.   ,8.8/10 Excellent,"13-12 Noboricho, Hiroshima, Hiroshima, 730-0016",https://images.trvl-media.com/lodging/36000000/35240000/35237600/35237542/28012888.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",75876222,Dormy Inn Hiroshima Annex,Dormy Inn Hiroshima Annex puts you 1 mi (1.7 km) from Atomic Bomb Dome. Guests can be pampered with massages at the spa. Public transportation is just a short walk: Kanayama-cho Station is 9 minutes and Hijiyama-shita Station is 9 minutes.   ,9.2/10 Wonderful,"5-9 Tanakamachi Naka Ward, Hiroshima, Hiroshima, 730-0026",https://images.trvl-media.com/lodging/76000000/75880000/75876300/75876222/e53cbc2c.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",1568501,Comfort Hotel Hiroshima Otemachi,Comfort Hotel Hiroshima Otemachi puts you 0.7 mi (1.1 km) from Atomic Bomb Dome. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:30 AM. Fellow travelers like the breakfast. The property is just a short walk to public transportation: Chuden-mae Station is steps away and Shiyakusho-mae Station is 2 minutes.   ,8.2/10 Very Good,"3-7-9 Ote-machi, Naka-ku, Hiroshima, Hiroshima-ken, 730-0051",https://images.trvl-media.com/lodging/2000000/1570000/1568600/1568501/6d0e4086.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1465,"Hiroshima, Hiroshima Prefecture, Japan",53412306,HOTEL LiVEMAX Hiroshima Heiwa Koen-Mae,HOTEL LiVEMAX Hiroshima Heiwa Koen-Mae puts you 0.4 mi (0.6 km) from Atomic Bomb Dome. Public transportation is just a short walk: Fukuro-machi Station is 3 minutes and Chuden-mae Station is 4 minutes.   ,7.4/10 Good,"2-10-23, Otemachi, Naka Ward, Hiroshima, Hiroshima, 730-0051",https://images.trvl-media.com/lodging/54000000/53420000/53412400/53412306/92e2f7af.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",12526724,Hotel Miyahira,"Hotel Miyahira puts you 0.1 mi (0.2 km) from Ishigaki Port. Guests can indulge in Thai massages or reflexology, and Treadoll, one of 4 restaurants, serves breakfast, lunch, and dinner. An outdoor pool, a seasonal outdoor pool, and a terrace are other highlights. Fellow travelers like the overall property condition.   ",8.4/10 Very Good,"4-9, Misaki-cho, Ishigaki, Okinawa, 9070012",https://images.trvl-media.com/lodging/13000000/12530000/12526800/12526724/152abc8f.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",47085735,Comfort Hotel Ishigaki Island,"Comfort Hotel Ishigaki Island puts you 2.3 mi (3.6 km) from Ishigaki Port. Free perks include WiFi, self parking, and buffet breakfast daily between 6:00 AM and 9:30 AM.   ",8.6/10 Excellent,"340 Maezato, Ishigaki, Okinawa, 9070002",https://images.trvl-media.com/lodging/48000000/47090000/47085800/47085735/257355ef.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",83034672,Mr.KINJO GRAND CATS,Mr.KINJO GRAND CATS puts you 0.5 mi (0.8 km) from Ishigaki Port. Apartments feature kitchenettes and free WiFi.   ,8.4/10 Very Good,"2-chome-3-39 Hamasakicho, Ishigaki, Okinawa, 907-0013",https://images.trvl-media.com/lodging/84000000/83040000/83034700/83034672/0d57a041.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",17369758,Toyoko Inn Okinawa Ishigaki jima,"Toyoko Inn Okinawa Ishigaki jima puts you 0.5 mi (0.9 km) from Ishigaki Port. Free perks include WiFi, self parking, and buffet breakfast daily between 6:30 AM and 9:00 AM. Fellow travelers like the overall property condition.   ",7.8/10 Good,"3-2-12 Hamasaki-cho, Ishigaki, Okinawa, 907-0013",https://images.trvl-media.com/lodging/18000000/17370000/17369800/17369758/721f0c9d.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",9787963,Hotel East China Sea,"Hotel East China Sea puts you 0.3 mi (0.5 km) from Ishigaki Port. Guests indulge in massages, then grab a bite to eat at the restaurant. Free bike rentals, a terrace, and a garden are other highlights. Fellow travelers say good things about the breakfast.   ",8.0/10 Very Good,"2-8 Misakicho, Ishigaki, Okinawa-ken, 9070012",https://images.trvl-media.com/lodging/10000000/9790000/9788000/9787963/6648d93b.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",16082138,Aleyzd Bale Ishigaki,"When visiting Ishigaki, Aleyzd Bale Ishigaki is a great choice to consider. The restaurant is the perfect spot for a bite to eat, and after having fun at the outdoor pool, you can unwind with a drink at the bar/lounge. Other highlights include a terrace and a garden.   ",9.4/10 Exceptional,"337-250 Fukai, Ishigaki, 9070451",https://images.trvl-media.com/lodging/17000000/16090000/16082200/16082138/87703c78.jpg?impolicy=resizecrop&rw=1200&ra=fit
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",23478301,Nata Beach Villa,"When visiting Ishigaki, Nata Beach Villa is a great choice to consider. Guests looking for a bite to eat can check out the restaurant, and the bar/lounge is the perfect spot to grab a drink at the end of the day. A terrace and a garden are other highlights. Fellow travelers like the overall property condition.   ",9.2/10 Wonderful,"2-391 Ibaruma, Ishigaki, Okinawa, 907-0332",https://images.trvl-media.com/lodging/24000000/23480000/23478400/23478301/c85d81eb.jpg?impolicy=resizecrop&rw=1200&ra=fit
