300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",23478301,Nata Beach Villa,"When visiting Ishigaki, Nata Beach Villa is a great choice to consider. Guests looking for a bite to eat can check out the restaurant, and the bar/lounge is the perfect spot to grab a drink at the end of the day. A terrace and a garden are other highlights. Fellow travelers like the overall property condition.   "
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",54916342,AsobiBASE Yamabare-House,Enjoy your visit to Ishigaki with a stay at AsobiBASE Yamabare-House. Guests will have free perks like WiFi and self parking.   
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",37794143,Ishigakijima Sanshoen Mape-no-yado,"Ishigakijima Sanshoen Mape-no-yado is a great choice for a stay in Ishigaki. Guests will have free perks like WiFi and self parking. A terrace and a garden are offered, and in-room conveniences include refrigerators and microwaves.   "
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",24438901,Ishigakijima Sun Green Grass,Enjoy your visit to Ishigaki with a stay at Ishigakijima Sun Green Grass. Guests will have free perks like WiFi and self parking.   
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",90853020,Meguru Ishigaki,"Situated by the ocean, Meguru Ishigaki is a great choice for a stay in Ishigaki.   "
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",22161116,Lulaliya,"Enjoy your visit to Ishigaki with a stay at Lulaliya. You can unwind with a drink at the bar/lounge, and continental breakfast is available on weekdays.   "
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",33751562,ALOALO BEACH Kabira,
300000037,1635,"Ishigaki, Okinawa Prefecture, Japan",6928822,Ishigaki Seaside Hotel,"Situated by the ocean, Ishigaki Seaside Hotel is a great choice for a stay in Ishigaki. The seasonal outdoor pool is a great spot to take a dip, and guests can grab a bite to eat at Moramora, which serves Fusion cuisine and is open for breakfast, lunch, and dinner. Other features include a children's pool, a terrace, and a garden. The pool and helpful staff get good marks from fellow travelers.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",21639117,Dormy Inn Kochi,"When visiting Kochi, Dormy Inn Kochi is a great choice to consider. Guests can grab a bite to eat at the restaurant, and the sauna makes for a relaxing end to the day.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",9421324,Kochi Palace Hotel,Kochi Palace Hotel is a great choice for a stay in Kochi. You'll have free perks like WiFi and wired Internet. Fellow travelers like the breakfast.   
300000037,1772,"Kochi, Kochi Prefecture, Japan",5981960,The Crown Palais New Hankyu Kochi,"Located near a train station, The Crown Palais New Hankyu Kochi is a great choice for a stay in Kochi. You can relax with a drink at the bar/lounge, and the 3 restaurants are nice spots to grab a bite to eat. Fellow travelers say good things about the breakfast.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",9622770,Bright Park Hotel,"When visiting Kochi, Bright Park Hotel is a great choice to consider. Guests indulge in massages, then grab a bite to eat at the restaurant.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",22417772,Hotel Town Nishikigawa,"When visiting Kochi, Hotel Town Nishikigawa is a great choice to consider.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",15431284,Hotel AreaOne Kochi,"Located near a train station, Hotel AreaOne Kochi is a great choice for a stay in Kochi. Free perks include WiFi and self parking. Fellow travelers like the overall property condition.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",9446825,Sansuien,"Sansuien is a great choice for a stay in Kochi. You can be pampered with massages, then unwind with a drink at the bar/lounge.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",57176867,JR Clement Inn Kochi,"Located near a train station, JR Clement Inn Kochi is a great choice for a stay in Kochi. The overall property condition and breakfast get good marks from fellow travelers.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",4594678,Nishitetsu Inn Kochi Harimayabashi,Enjoy your visit to Kochi with a stay at Nishitetsu Inn Kochi Harimayabashi. Free perks include WiFi and wired Internet. Fellow travelers like the helpful staff.   
300000037,1772,"Kochi, Kochi Prefecture, Japan",15364047,Jyoseikan,"When visiting Kochi, Jyoseikan is a great choice to consider. Guests looking for a bite to eat can check out the coffee shop/cafe, and the bar/lounge is the perfect spot to grab a drink at the end of the day. Free bike rentals and a garden are other highlights.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",991163,Comfort Hotel Kochi,"Located near a train station, Comfort Hotel Kochi is a great choice for a stay in Kochi. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:30 AM. The overall property condition and breakfast get good marks from fellow travelers.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",14824789,7 Days Hotel Plus,"When visiting Kochi, 7 Days Hotel Plus is a great choice to consider. Guests will have free perks like WiFi and wired Internet.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",9622955,Riverside Hotel Shoei,"Located near a train station, Riverside Hotel Shoei is a great choice for a stay in Kochi. Guests can be pampered with massages at the spa. Other highlights include a bar/lounge and a terrace.   "
300000037,1772,"Kochi, Kochi Prefecture, Japan",32954084,Guesthouse LuLuLu,"Guesthouse LuLuLu is a great choice for a stay in Kochi. Free perks include WiFi and self-serve breakfast daily between 7:30 AM and 10:00 AM. Other features include a snack bar/deli, free bike rentals, and a terrace.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",70789759,APA Hotel & Resort Niigata Ekimae Odori,"A great choice for a stay in Niigata, APA Hotel & Resort Niigata Ekimae Odori is just 4.7 mi (7.5 km) from the airport. You can grab a bite to eat at one of the 2 restaurants, then indulge in deep-tissue massages, body treatments, or aromatherapy. Other highlights include a bar/lounge, a fitness center, and a seasonal outdoor pool. Fellow travelers say good things about the overall property condition and access to public transport.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",3914434,APA Hotel Niigata-Furumachi,"Enjoy your visit to Niigata with a stay at APA Hotel Niigata-Furumachi. Guests can indulge in spa services at the spa, and Kyoto Ginyuba serves breakfast, lunch, and dinner.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",1717274,Art Hotel Niigata Station,Enjoy your visit to Niigata with a stay at Art Hotel Niigata Station. Fellow travelers like the overall property condition and breakfast.   
300000037,1818,"Niigata, Niigata Prefecture, Japan",3914440,APA Villa Hotel Tsubamesanjo Ekimae,"Located near a train station, APA Villa Hotel Tsubamesanjo Ekimae is a great choice for a stay in Tsubame. Free perks include WiFi and wired Internet.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",40291580,Hotel Live Max Niigata Nagaoka Station,Enjoy your visit to Nagaoka with a stay at Hotel Live Max Niigata Nagaoka Station.   
300000037,1818,"Niigata, Niigata Prefecture, Japan",21214356,Country Hotel Niigata,"Located in the entertainment district, Country Hotel Niigata is a great choice for a stay in Niigata. Free perks include WiFi and wired Internet.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",3914435,APA Hotel Niigata-Higashinakadori,"Located near a train station, APA Hotel Niigata-Higashinakadori is a great choice for a stay in Niigata. Guests indulge in massages, then grab a bite to eat at the restaurant.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",11558756,Hotel Okura Niigata,"When visiting Niigata, Hotel Okura Niigata is a great choice to consider. Guests looking for a bite to eat can check out Toh-Ka-Lin, one of 6 restaurants, which serves Chinese cuisine and is open for lunch and dinner. Fellow travelers say good things about the helpful staff.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",15975724,Court Hotel Niigata,"When visiting Niigata, Court Hotel Niigata is a great choice to consider.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",17369936,Toyoko Inn Niigata Furumachi,Enjoy your visit to Niigata with a stay at Toyoko Inn Niigata Furumachi. Free perks include WiFi and buffet breakfast daily between 6:30 AM and 9:00 AM.   
300000037,1818,"Niigata, Niigata Prefecture, Japan",16421,Bandai Silver Hotel,"A great choice for a stay in Niigata, Bandai Silver Hotel is just 4.9 mi (7.8 km) from the airport. The cocktail bar is a great place to grab a drink, and guests looking for a bite to eat can check out Dan Swing Doll, one of 4 restaurants, which serves breakfast, lunch, and dinner. The overall property condition and breakfast get good marks from fellow travelers.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",2806548,Hotel Sunroute Niigata,"A great choice for a stay in Niigata, Hotel Sunroute Niigata is just 4.5 mi (7.2 km) from the airport. Guests can indulge in massages at the spa, and Italian cuisine is served at Viale, which is open for breakfast, lunch, and dinner.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",14835553,Hotel Global View Niigata,"A great choice for a stay in Niigata, Hotel Global View Niigata is just 5 mi (8 km) from the airport. Guests will have free perks like WiFi and wired Internet. The overall property condition and breakfast get good marks from fellow travelers.   "
300000037,1818,"Niigata, Niigata Prefecture, Japan",34416463,HOTEL LiVEMAX Niigata Ekimae,"A great choice for a stay in Niigata, HOTEL LiVEMAX Niigata Ekimae is just 4.7 mi (7.5 km) from the airport. Free perks include WiFi and wired Internet.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",57428091,HOTEL LiVEMAX Kokura-ekimae,"When visiting Kitakyushu, HOTEL LiVEMAX Kokura-ekimae is a great choice to consider. Free perks include WiFi and wired Internet. Public transportation is close by: Tanga Station is just 9 minutes by foot.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",190592,RIHGA Royal Hotel Kokura,"Situated by the ocean, RIHGA Royal Hotel Kokura is a great choice for a stay in Kitakyushu. Guests can indulge in spa services, then grab a bite to eat at one of the 5 restaurants. An indoor pool, a bar/lounge, and a health club are other highlights. The helpful staff and overall property condition get good marks from fellow travelers.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",15056614,Art Hotel KOKURA New Tagawa,"Enjoy your visit to Kitakyushu with a stay at Art Hotel KOKURA New Tagawa. Guests looking for a bite to eat can check out All Day Dining Shizuku, one of 2 restaurants, which serves Japanese cuisine and is open for breakfast and lunch. Fellow travelers say good things about the helpful staff. The property is just a short walk to public transportation: Tanga Station is 3 minutes away.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",17369858,Toyoko Inn Kitakyushu Kuko,"A great choice for a stay in Kitakyushu, Toyoko Inn Kitakyushu Kuko is just 0.7 mi (1.2 km) from the airport. Free perks include WiFi, self parking, and buffet breakfast daily between 6:30 AM and 9:00 AM. The overall property condition and breakfast get good marks from fellow travelers.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",48190445,GRAND BASE Mojiko Ekimae,Enjoy your visit to Kitakyushu with a stay at GRAND BASE Mojiko Ekimae.   
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",84054774,HOTEL R9 The Yard Ube,"A great choice for a stay in Ube, HOTEL R9 The Yard Ube is just 1.6 mi (2.5 km) from the airport. Free perks include WiFi and self parking.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",9306758,Ariston Inn Kanda Kitakyushu Airport,"Located near a train station, Ariston Inn Kanda Kitakyushu Airport is a great choice for a stay in Kanda. Guests can be pampered with massages at the spa.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",7070043,Vessel Hotel Kanda Kitakyushu Airport,"Vessel Hotel Kanda Kitakyushu Airport is a great choice for a stay in Kanda. Guests will have free perks like WiFi, self parking, and wired Internet.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",4648407,Hotel Route-Inn Yukuhashi,"Located near a train station, Hotel Route-Inn Yukuhashi is a great choice for a stay in Yukuhashi. Guests will have free perks like WiFi, self parking, and wired Internet.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",3906590,APA Hotel Fukuoka Yukuhashi Ekimae,"Located near a train station, APA Hotel Fukuoka Yukuhashi Ekimae is a great choice for a stay in Yukuhashi. Guests will have free perks like WiFi, self parking, and wired Internet.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",9050851,Hotel 1-2-3 Kokura,"Located near a train station, Hotel 1-2-3 Kokura is a great choice for a stay in Kitakyushu. Free perks include WiFi, wired Internet, and buffet breakfast daily between 7 AM and 9 AM. The property is just a short walk from public transportation: Tanga Station is just steps away.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",2182118,Comfort Hotel Kokura,"Located near a train station, Comfort Hotel Kokura is a great choice for a stay in Kitakyushu. Free perks include WiFi, wired Internet, and buffet breakfast daily between 6:30 AM and 9:30 AM. The property is just a short walk to public transportation: Tanga Station is 13 minutes away.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",4594675,Nishitetsu Inn Kokura,"Located near a train station, Nishitetsu Inn Kokura is a great choice for a stay in Kitakyushu. You'll have free perks like WiFi and wired Internet. The property is just a short walk to public transportation: Tanga Station is 9 minutes away.   "
300000037,1838,"Kitakyushu, Fukuoka Prefecture, Japan",93118078,Quintessa Hotel Kokura Comic&Books,Quintessa Hotel Kokura Comic&Books is a great choice for a stay in Kitakyushu. Free perks include WiFi and self-serve breakfast daily between 6:30 AM and 11:00 AM. The property is just a short walk to public transportation: Tanga Station is 13 minutes away.   
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",16353,"Crowne Plaza ANA Kumamoto New Sky, an IHG Hotel","Crowne Plaza ANA Kumamoto New Sky, an IHG Hotel offers an airport shuttle during limited hours for JPY 780 per person one-way. The lobby lounge is a great place to grab a drink, and guests looking for a bite to eat can check out Suncielo, one of 2 restaurants, which serves Italian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel is also 1.5 mi (2.5 km) from Kumamoto Castle.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",45917,Kumamoto Hotel Castle,"Kumamoto Hotel Castle puts you 0.5 mi (0.8 km) from Kumamoto Castle. The bar is a great place to grab a drink, and guests looking for a bite to eat can check out Tour De ChÃ¢teau, one of 3 restaurants, which serves dinner. Fellow travelers say good things about the helpful staff and breakfast.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",9308100,HOTEL MYSTAYS Kumamoto Riverside,"HOTEL MYSTAYS Kumamoto Riverside puts you 0.9 mi (1.4 km) from Kumamoto Castle. For a bite to eat, guests can check out Grand Cafe, which serves Regional cuisine and is open for breakfast. Fellow travelers say good things about the overall property condition.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",16353,"Crowne Plaza ANA Kumamoto New Sky, an IHG Hotel","Crowne Plaza ANA Kumamoto New Sky, an IHG Hotel offers an airport shuttle during limited hours for JPY 780 per person one-way. The lobby lounge is a great place to grab a drink, and guests looking for a bite to eat can check out Suncielo, one of 2 restaurants, which serves Italian cuisine and is open for breakfast, lunch, and dinner. This upscale hotel is also 1.5 mi (2.5 km) from Kumamoto Castle.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",19563738,HOTEL THE GATE KUMAMOTO - Hostel,HOTEL THE GATE KUMAMOTO - Hostel puts you 1.9 mi (3 km) from Kumamoto Castle. Fellow travelers love the overall property condition.   
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",93144065,Jisco Hotel Obama Onsen,Enjoy your visit to Unzen with a stay at Jisco Hotel Obama Onsen.   
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",95547941,Fairfield by Marriott Fukuoka Ukiha,"When visiting Ukiha, Fairfield by Marriott Fukuoka Ukiha is a great choice to consider. Free perks include WiFi and self parking.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",4648417,Hotel Route-Inn Isahaya Inter,"When visiting Isahaya, Hotel Route-Inn Isahaya Inter is a great choice to consider. Guests indulge in massages, then grab a bite to eat at the restaurant.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",16259825,Hotel Bientos,Enjoy your visit to Tosu with a stay at Hotel Bientos. Free perks include WiFi and self parking. Fellow travelers like the overall property condition.   
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",35094069,HOTEL LiVEMAX FUKUOKA TENJIN,"Just 3 mi (4.9 km) from the airport, HOTEL LiVEMAX FUKUOKA TENJIN puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. You'll have free perks like WiFi and wired Internet. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Public transportation is just a short walk: Watanabe-dori Station is 7 minutes and Tenjin-minami Station is 13 minutes.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",3907295,APA HOTEL Fukuoka Watanabedori Ekimae EXCELLENT,"Just 3 mi (4.8 km) from the airport, APA HOTEL Fukuoka Watanabedori Ekimae EXCELLENT puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests indulge in massages, then grab a bite to eat at the restaurant. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers like the overall property condition. The property is just a short walk to public transportation: Watanabe-dori Station is 5 minutes and Tenjin-minami Station is 12 minutes.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",38195525,Quintessa Hotel Fukuoka Tenjin Minami,"Quintessa Hotel Fukuoka Tenjin Minami puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers say good things about the overall property condition and breakfast. The property is just a short walk to public transportation: Watanabe-dori Station is 8 minutes and Yakuin-odori Station is 8 minutes.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",39603418,Hotel Trad Hakata,"Just 2.7 mi (4.4 km) from the airport, Hotel Trad Hakata puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. Guests will have free perks like WiFi and wired Internet. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. Fellow travelers like the helpful staff and nice bathrooms. The property is just a short walk to public transportation: Watanabe-dori Station is 11 minutes and Kushida Shrine Station is 13 minutes.   "
300000037,1858,"Kumamoto, Kumamoto Prefecture, Japan",3907298,APA Hotel Hakata Ekimae 4 chome,"Just 2.5 mi (4 km) from the airport, APA Hotel Hakata Ekimae 4 chome puts you just a 5-minute drive from Canal City Hakata and Port of Hakata. For a bite to eat, guests can check out モーニングエース, which serves breakfast. Also, Marine Messe Fukuoka and PayPay Dome are within a short drive. The property is just a short walk to public transportation: Kushida Shrine Station is 13 minutes and Gion Station is 14 minutes.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",6590191,APA Hotel Kagoshimachuo-Ekimae,"Located near a train station, APA Hotel Kagoshimachuo-Ekimae is a great choice for a stay in Kagoshima. You can unwind with a drink at the bar/lounge, and the restaurant is the perfect spot to grab a bite to eat.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",92748898,Sheraton Kagoshima,"Sheraton Kagoshima is a great choice for a stay in Kagoshima. Guests can be pampered with massages at the spa, and &More, one of 3 restaurants, serves light fare. This luxurious hotel also features a bar/lounge, a 24-hour fitness center, and a garden.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",14339,ART HOTEL Kagoshima,"When visiting Kagoshima, ART HOTEL Kagoshima is a great choice to consider. Guests can indulge in massages, and Kagoshima Bold Kitchen, one of 3 restaurants, serves Fusion cuisine and is open for breakfast. Other features include a seasonal outdoor pool and a children's pool. Fellow travelers like the helpful staff and overall property condition.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",15171816,HOTEL MYSTAYS Kagoshima Tenmonkan,"Enjoy your visit to Kagoshima with a stay at HOTEL MYSTAYS Kagoshima Tenmonkan. For a bite to eat, guests can check out Nikanbashi Burger Bar, which serves breakfast, lunch, and dinner. Fellow travelers like the overall property condition.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",15252415,Hotel New Nishino,Hotel New Nishino is a great choice for a stay in Kagoshima. Guests can be pampered with sports massages at the spa and grab a bite to eat at the restaurant.   
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",11974210,Solaria Nishitetsu Hotel Kagoshima,"Solaria Nishitetsu Hotel Kagoshima is a great choice for a stay in Kagoshima. For a bite to eat, guests can check out KUWAHARA, which serves breakfast, lunch, and dinner. Fellow travelers say good things about the helpful staff and location.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",37810165,Hotel Grancerezo Kagoshima,"Hotel Grancerezo Kagoshima is a great choice for a stay in Kagoshima. After visiting the fitness center for a workout, you can grab a bite to eat at the restaurant or unwind with a drink at the bar/lounge. Fellow travelers say good things about the overall property condition.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",91267862,Fairfield by Marriott Kagoshima Tarumizu,"When visiting Tarumizu, Fairfield by Marriott Kagoshima Tarumizu is a great choice to consider.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",97302225,HOTEL R9 The Yard Satsumasendai,Enjoy your visit to Satsumasendai with a stay at HOTEL R9 The Yard Satsumasendai. Guests will have free perks like WiFi and self parking.   
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",95330054,HOTEL R9 The Yard Kanoya,HOTEL R9 The Yard Kanoya is a great choice for a stay in Kanoya. Guests will have free perks like WiFi and self parking.   
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",5300635,Lilac Hotels and Resort,"Lilac Hotels and Resort is a great choice for a stay in Kanoya. Guests looking for a bite to eat can check out the coffee shop/cafe, and the bar/lounge is the perfect spot to grab a drink at the end of the day. A terrace and a garden are offered, and in-room conveniences include refrigerators and microwaves.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",6543550,Shiroyama Hotel Kagoshima,"When visiting Kagoshima, Shiroyama Hotel Kagoshima is a great choice to consider. Guests can visit the spa to be pampered with massages, facials, or body treatments, and SUIREN, one of 6 restaurants, serves Japanese cuisine and is open for lunch and dinner. Other highlights at this upscale hotel include a bar/lounge, a fitness center, and a sauna. Fellow travelers like the helpful staff and location.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",71731812,remm Kagoshima,"When visiting Kagoshima, remm Kagoshima is a great choice to consider. You'll have free perks like WiFi and wired Internet.   "
300000037,1884,"Kagoshima, Kagoshima Prefecture, Japan",76369743,Daiwa Roynet Hotel Kagoshima Tenmonkan PREMIER ,Enjoy your visit to Kagoshima with a stay at Daiwa Roynet Hotel Kagoshima Tenmonkan PREMIER .   
300000037,2368,"Miyakojima, Okinawa Prefecture, Japan",19790961,Hotel Locus,"A great choice for a stay in Miyakojima, Hotel Locus features a rooftop terrace and puts you just 4 mi (6.4 km) from the airport. Guests indulge in massages, then grab a bite to eat at the coffee shop/cafe. An outdoor pool, a bar/lounge, and a terrace are other highlights. The overall property condition and walkable location get good marks from fellow travelers.   "
300000037,2368,"Miyakojima, Okinawa Prefecture, Japan",66851060,HOTEL R9 The Yard Miyakojima,"A great choice for a stay in Miyakojima, HOTEL R9 The Yard Miyakojima is just 2.9 mi (4.6 km) from the airport. Free perks include WiFi and self parking.   "
